Jamie,B-PER,70
Jamie,B-PER,70
Jamie,B-PER,70
Jamie,B-PER,70
Jamie,B-PER,70
Ewan,B-PER,71
Cameron,B-PER,71
Cameron,B-PER,71
Jamie,B-PER,71
Jamie,B-PER,71
James Alexander Malcolm MacKenzie Fraser,B-PER,72
Malcolm MacKenzie Fraser,B-PER,72
B,B-LOC,72
##ro,I-ORG,72
##ch Tu,I-LOC,72
##ara,I-ORG,72
##ch,I-LOC,72
B,B-ORG,72
##ch Tuara,I-ORG,72
##ch,I-LOC,72
Mel,B-PER,72
Claire,B-PER,73
Mel,B-PER,74
Mel,B-PER,74
“ Fraser,B-PER,75
” Fraser,B-PER,75
B,B-LOC,75
Tu,I-LOC,75
##ara,I-MISC,75
##ch,I-LOC,75
Jamie,B-PER,76
English,B-MISC,77
Jamie,B-PER,77
Jamie,B-PER,77
Jamie,B-PER,77
Claire,B-PER,78
Jamie,B-PER,78
Jamie,B-PER,78
Jamie,B-PER,78
Jamie,B-PER,78
Jamie,B-PER,78
Jamie,B-PER,78
Jamie,B-PER,78
Mel,B-PER,78
Mel,B-PER,79
Jacobite,B-MISC,79
Mel,B-ORG,79
Red Jamie,B-PER,79
Mel,B-PER,79
Jamie,B-PER,80
Jamie,B-PER,80
Jamie,B-PER,80
Red Jamie,B-MISC,80
Jamie,B-PER,80
Jamie,B-PER,80
Jamie,B-PER,80
London,B-LOC,80
Jamie,B-PER,80
Jamie,B-PER,80
Jamie,B-PER,81
Jamie,B-PER,81
Melton,B-PER,82
Jamie,B-PER,82
Jamie,B-PER,82
Jamie,B-PER,82
Mel,B-PER,83
Mel,B-PER,83
Mel,B-PER,83
James Fraser,B-PER,84
Broch Tuarach,B-LOC,84
” Melton,B-PER,84
Mel,B-PER,84
Melton,B-PER,84
Melton,B-PER,85
Melton,B-PER,85
Jamie,B-PER,85
Scottish,B-MISC,85
Jamie,B-PER,85
Jamie,B-PER,85
Dam,B-PER,85
Claire,B-PER,85
Jamie,B-PER,86
Claire,B-PER,86
Jamie Jamie,B-PER,86
Jamie,B-PER,86
Jamie,B-PER,86
Jamie,B-PER,86
Jamie,B-PER,86
Jamie,B-PER,86
Melton,B-PER,87
Jamie,B-PER,87
Jamie,B-PER,87
Jamie,B-PER,87
Jamie,B-PER,87
Jamie,B-PER,88
Jamie,B-PER,88
Jamie,B-PER,88
Jamie,B-PER,88
Jamie,B-PER,88
Mel,B-PER,88
Mel,B-PER,88
“ Grey,B-PER,89
John William Grey,B-PER,89
John William Grey,B-PER,89
John William Grey,B-PER,90
Claire,B-PER,90
Carryarrick,B-LOC,91
” Melton,B-PER,91
John William Grey,B-PER,91
John William Grey,B-PER,91
Jamie,B-PER,92
Jamie,B-PER,93
Jamie,B-PER,93
Claire,B-PER,93
Jamie,I-PER,93
Jamie,B-PER,93
John William Grey,B-PER,93
Claire,B-PER,93
John William Grey,B-PER,93
John William Grey,B-PER,93
Claire,B-PER,93
Mel,B-PER,94
Mel,B-PER,94
Jamie,B-PER,95
John William Grey,B-PER,96
Mel,B-PER,96
Melton,B-PER,96
Claire,B-PER,96
Mel,B-PER,96
Mel,I-PER,96
Mel,B-PER,96
Mel,B-PER,96
Melton,B-PER,97
Melton,B-PER,97
Scottish,B-MISC,97
Prestonpans,B-LOC,97
Claire,B-PER,98
Mel,B-PER,98
Mel,B-PER,98
Mel,B-PER,98
Mel,B-PER,98
Mel,B-PER,98
Mel,B-PER,98
Mel,B-PER,98
Mel,B-PER,98
Mel,B-PER,98
Mel,B-PER,98
Wallace,B-PER,99
Jacobite,B-MISC,99
Red Jamie,B-PER,99
Mel,B-PER,99
Melton,B-PER,100
Red Jamie Fraser,B-PER,100
His,B-PER,100
Charles Stuart,B-PER,100
Jacob,B-MISC,100
Tower Hill,B-LOC,100
Claire,B-PER,101
His,B-PER,101
Mel,B-PER,102
Preston,B-LOC,102
Mel,B-PER,102
Mel,B-PER,102
Mel,B-PER,102
Mel,B-PER,103
Mel,B-PER,103
His,B-PER,103
Claire,B-PER,104
Mel,B-PER,105
Mel,B-PER,105
Mel,B-PER,106
Melton,B-PER,107
Melton,B-PER,107
Lord Melton,B-PER,108
Wallace,B-PER,109
Wallace,B-PER,109
Wallace,B-PER,109
Mel,B-PER,111
Mel,B-PER,111
Mel,B-PER,112
Mel,B-PER,112
Mel,B-PER,112
Mel,B-PER,112
Mel,B-PER,112
B,B-LOC,113
##ro,B-PER,113
##ch Tuarach,B-LOC,113
Bro,B-PER,113
Tuara,I-PER,113
Claire,B-PER,113
English,B-MISC,114
Melton,B-PER,115
English,B-MISC,117
Jamie Fraser,B-PER,117
Inverness,B-ORG,1
Claire,B-PER,3
Claire,B-PER,3
Roger Wakefield,B-PER,3
Roger,B-PER,4
Roger,B-PER,4
Claire,B-PER,4
Claire,B-PER,4
Claire,B-PER,4
Jacobites,B-MISC,4
Culloden,B-LOC,4
Rising of the ’,B-MISC,4
Scots,B-MISC,4
Bonnie Prince Charlie,B-PER,4
Scotland,B-LOC,4
Duke,B-PER,4
Cumberland,I-PER,4
Culloden,B-LOC,4
Duke,B-PER,5
Cumberland,I-PER,5
Lo,B-LOC,5
##vat,I-ORG,5
Claire,B-PER,6
Brianna,B-PER,6
Brian,B-PER,6
Roger,B-PER,7
Roger,B-PER,8
‘ Simon,B-PER,8
Lo,B-LOC,8
##vat,I-ORG,8
Young Fox,I-MISC,9
Roger,B-PER,9
“ Lovat,B-PER,9
Brian,B-PER,10
William Chisholm Fraser,B-PER,11
George D ’ Amerd Fraser Shaw,B-PER,11
Duncan Joseph Fraser,B-PER,11
Bayard Murray Fraser,B-PER,11
James Alexander Malcolm MacKenzie Fraser,B-PER,11
James Alexander Malcolm MacKenzie Fraser,B-PER,11
Claire,B-PER,12
Claire,B-PER,12
Claire,B-PER,13
Roger,B-PER,13
Roger,B-PER,13
Roger,B-PER,13
Culloden,B-LOC,13
Roger,B-PER,13
Claire,B-PER,13
Roger,B-PER,13
Culloden Field,B-LOC,13
Charles Stuart,B-PER,13
Charles Stuart,B-PER,13
Charles Stuart,B-PER,13
Jamie,B-PER,13
Jamie,B-PER,13
Brian,B-PER,14
Jamie,B-PER,15
Jamie,B-PER,15
Claire,B-PER,16
Jamie,B-PER,16
English,B-MISC,16
Jamie,B-PER,16
Jamie,B-PER,16
Jamie,B-PER,16
Jamie,B-PER,16
Roger,B-PER,16
Roger,B-PER,16
Roger,B-PER,16
Roger,B-PER,16
Roger,B-PER,16
Roger,B-PER,16
Highland,B-MISC,17
Culloden,B-LOC,17
Jamie Fraser,B-PER,17
Roger,B-PER,18
Claire,B-PER,18
Roger,B-PER,18
Linklate,B-PER,18
Linklate,B-PER,18
The Prince in the Heather,B-MISC,18
” Linklate,B-PER,19
Jacobite,B-MISC,19
Linklate,B-PER,19
Linklate,B-PER,19
Fraser,B-PER,19
Lo,B-LOC,19
##vat,I-ORG,19
Fraser,B-PER,20
Lovat,I-ORG,20
Lovat,I-ORG,20
Lovat,I-ORG,21
Lovat,I-ORG,21
Lovat,I-ORG,21
Young Simon,B-PER,21
Simon,B-PER,21
Simon Simon,B-PER,21
Beaufort Castle,B-LOC,21
” Simon,B-PER,21
Inverness,B-LOC,21
Leanach,B-LOC,22
William,B-PER,22
George,B-PER,22
Duncan,B-PER,22
Bayard,B-PER,22
Roger,B-PER,22
Roger,B-PER,22
Roger,B-PER,22
Culloden,B-LOC,22
Roger,B-PER,22
Beauly,B-LOC,22
Claire,B-PER,23
Claire,B-PER,23
Jesus,B-PER,24
Claire,B-PER,24
Claire,B-PER,24
Brianna,B-PER,24
Claire,B-PER,24
Claire,B-PER,24
Claire,B-PER,24
Claire,B-PER,25
Claire,B-PER,25
Claire,B-PER,26
Claire,B-PER,26
Claire,B-PER,26
God,B-PER,26
Claire,B-PER,26
Culloden,B-LOC,26
Brian,B-PER,27
Brian,B-PER,28
Roger,B-PER,28
Roger,B-PER,28
Roger,B-PER,28
Roger,B-PER,28
Father,B-PER,28
Highland Scot,B-MISC,28
Roger,B-PER,28
Roger,B-PER,28
Roger,B-PER,28
Brian,B-PER,28
Roger,B-PER,28
Roger,B-PER,28
Roger,B-PER,28
Roger,B-PER,28
Roger,B-PER,28
Claire,B-PER,29
Claire,B-PER,29
Reverend Wakefield,B-PER,29
Roger,B-PER,29
Roger,B-PER,30
Society of the White Rose,B-ORG,30
Scottish,B-MISC,30
Charles Stuart,B-PER,30
Highland,B-MISC,30
Roger,B-PER,31
Jamie Fraser,B-PER,32
Culloden,B-LOC,32
Jamie Fraser,B-PER,32
Jamie Fraser,B-PER,33
Claire,B-PER,33
Roger,B-PER,33
Roger,B-PER,33
Roger,B-PER,33
Roger,B-PER,33
Roger,B-PER,33
Roger,B-PER,33
Roger,B-PER,33
Roger,B-PER,33
James Alexander Malcolm MacKenzie Fraser,B-PER,33
Roger,B-PER,34
Roger,B-PER,34
Roger,B-PER,34
Roger,B-PER,34
Frank Randall,B-PER,34
James Fraser,B-PER,34
James Fraser,B-PER,34
James Fraser,B-PER,34
James Fraser,B-PER,34
Fraser,I-PER,34
James Fraser,B-PER,34
Roger,B-PER,34
Roger,B-PER,34
Roger,B-PER,34
Roger,B-PER,34
Roger,B-PER,34
Jamie Fraser,B-PER,34
Jamie Fraser,B-PER,35
Culloden,B-LOC,35
Jamie Fraser,B-PER,35
Claire,B-PER,35
Jamie Fraser,B-PER,35
Jamie Fraser,B-PER,35
Claire,B-PER,35
Jamie Fraser,B-PER,35
Brianna,B-PER,35
Jamie Fraser,B-PER,36
Roger,B-PER,36
Jamie Fraser,B-PER,36
Jamie Fraser,B-PER,36
Jamie Fraser,B-PER,36
Brian,B-PER,36
Brian,B-PER,36
Brian,B-PER,36
Claire,B-PER,36
Claire,B-PER,36
Claire,B-PER,36
Claire,B-PER,36
Claire,B-PER,36
Jamie Fraser,B-PER,36
Cullode,B-LOC,36
Jamie Fraser,B-PER,36
Jamie Fraser,B-PER,36
Fraser,I-PER,36
Jamie Fraser,B-PER,36
Jamie Fraser,B-PER,36
Jamie Fraser,B-PER,36
Brian,B-PER,36
Roger,B-PER,36
Roger,B-PER,37
Roger,B-PER,37
Roger,B-PER,37
Roger,B-PER,37
Inverness,B-ORG,1
River Ness,B-LOC,3
Roger,B-PER,3
Roger,B-PER,3
Claire,B-PER,3
Roger,B-PER,3
Claire,B-PER,3
Roger,B-PER,3
Claire,B-PER,3
Roger,B-PER,3
Claire,B-PER,3
Jamie,B-PER,3
Culloden,B-LOC,3
Jamie,B-PER,3
Jamie,B-PER,4
Claire,B-PER,4
Claire,B-PER,4
Roger,B-PER,5
Claire,B-PER,5
Claire,B-PER,5
Claire,B-PER,6
Brian,B-PER,6
Brian,B-PER,6
Roger,B-PER,7
Claire,B-PER,7
Society for the Preservation of Antiquities,B-ORG,7
Brian,B-PER,7
Highland Clans,B-ORG,7
Roger,B-PER,7
Roger,B-PER,8
Roger,B-PER,8
Claire,B-PER,8
Roger,B-PER,9
Claire,B-PER,9
Roger,B-PER,9
Roger,B-PER,9
Roger,B-PER,9
Roger,B-PER,9
Frank,B-PER,10
Frank,B-PER,10
Frank Frank,B-PER,10
Brianna,B-PER,10
Brian,B-PER,11
Linklate,B-PER,11
Claire,B-PER,11
Linklate,B-PER,11
Linklate,B-PER,11
Roger,B-PER,12
Roger,B-PER,12
Claire,B-PER,12
Claire,B-PER,12
Claire,B-PER,12
Roger,B-PER,12
Claire,B-PER,12
Claire,B-PER,12
Jacobite,B-MISC,12
Leanach,B-LOC,12
Culloden,B-LOC,12
Roger,B-PER,12
Claire,B-PER,12
Roger,B-PER,13
Linklate,B-PER,13
Claire,B-PER,13
Claire,B-PER,14
Balliol College,B-ORG,14
Cheesewright,I-PER,14
Linklate,B-PER,14
Roger,B-PER,14
Claire,B-PER,14
Roger,B-PER,15
Jamie,B-PER,15
Claire,B-PER,15
Brian,B-PER,15
Claire,B-PER,15
Claire,B-PER,15
Roger,B-PER,15
Reverend Wakefield,B-PER,16
Claire,B-PER,16
Roger,B-PER,16
Claire,B-PER,17
Claire,B-PER,17
Roger,B-PER,17
Jamie,B-PER,17
Jamie,B-PER,17
Claire,B-PER,17
Claire,B-PER,17
Jamie,B-PER,17
Jamie,B-PER,17
Roger,B-PER,18
Reverend Wakefield,B-PER,18
Roger,B-PER,18
Roger,B-PER,19
Roger,B-PER,19
Frank,B-PER,19
Claire,B-PER,19
Frank,B-PER,20
Frank,B-PER,20
The Jacobites,B-MISC,20
Claire,B-PER,21
Claire,B-PER,21
Claire,B-PER,21
Frank,B-PER,21
Claire,B-PER,21
Scotland,B-LOC,21
Frank,B-PER,21
Jamie,B-PER,21
Claire,B-PER,21
Jamie,B-PER,21
Jamie,B-PER,21
Brian,B-PER,21
Claire,B-PER,21
Bonnie,B-PER,21
Prince,I-MISC,21
Claire,B-PER,22
Bonnie Prince,B-PER,22
Roger,B-PER,22
Frank,B-PER,22
Claire,B-PER,22
Frank,B-PER,22
Frank,B-PER,22
Frank,B-PER,22
Claire,B-PER,23
Claire,B-PER,23
Frank,B-PER,23
Frank,B-PER,23
Roger,B-PER,24
Roger,B-PER,24
Claire,B-PER,25
Claire,B-PER,25
Claire,B-PER,25
Roger,B-PER,25
Claire,B-PER,25
Claire,B-PER,26
Roger,B-PER,26
Roger,B-PER,26
Jamie,B-PER,26
Roger,B-PER,27
Roger,B-PER,27
Roger,B-PER,27
Roger,B-PER,27
Frank,B-PER,27
Frank,B-PER,27
Frank,B-PER,28
Frank Roger,B-PER,28
Claire,B-PER,29
Roger,B-PER,29
Claire,B-PER,30
Roger,B-PER,30
Claire,B-PER,30
Claire,B-PER,30
Claire,B-PER,30
Claire,B-PER,30
Roger,B-PER,31
Roger,B-PER,31
Roger,B-PER,31
Inverness,B-LOC,32
Claire,B-PER,33
Claire,B-PER,33
Claire,B-PER,33
Claire,B-PER,33
Claire,B-PER,33
Jamie,B-PER,33
Jamie,B-PER,34
Claire,B-PER,34
Claire,B-PER,34
Claire,B-PER,34
Claire,B-PER,34
Jamie,B-PER,34
Jamie,B-PER,34
Claire,B-PER,35
Claire,B-PER,35
Claire,B-PER,35
Jamie,B-PER,35
Claire,B-PER,35
Claire,B-PER,35
Jamie,B-PER,35
Claire,B-PER,36
Jacobite Rising,B-MISC,36
Dougal MacKenzie,B-PER,36
Culloden House,B-LOC,36
Highland,B-MISC,36
Gaelic,B-MISC,37
Claire,B-PER,38
Frank,B-PER,38
Frank,B-PER,38
Frank,B-PER,38
Frank,B-PER,38
Frank,B-PER,38
Jack,B-PER,38
Alex Randall,B-PER,38
Alex,B-PER,38
Jack,B-PER,38
Claire,B-PER,38
Jack,B-PER,38
Claire,B-PER,39
Claire,B-PER,39
Claire,B-PER,39
Claire,B-PER,39
Claire,B-PER,39
Frank,B-PER,39
Frank,B-PER,39
Claire,B-PER,39
Frank,B-PER,39
Frank,B-PER,40
Frank,B-PER,40
Frank,B-PER,40
Frank,B-PER,40
Frank,B-PER,40
Claire,B-PER,40
Claire,B-PER,40
Frank,B-PER,40
Claire,B-PER,40
Frank,B-PER,40
Claire,B-PER,40
Frank,B-PER,40
Claire,B-PER,40
Frank,B-PER,40
Frank,B-PER,40
Claire,B-PER,40
Jamie,B-PER,40
Frank,B-PER,40
Frank,B-PER,41
Frank,B-PER,41
Frank,B-PER,41
Frank Frank,B-PER,41
Claire,B-PER,41
Claire,B-PER,41
Claire,B-PER,41
Claire,B-PER,41
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,42
Claire,B-PER,43
Claire,B-PER,43
Claire,B-PER,43
Claire,B-PER,43
Claire,B-PER,43
Claire,B-PER,44
Claire,B-PER,44
Claire Claire,B-PER,44
Craigh na Dun,B-LOC,44
Claire,B-PER,45
Claire,B-PER,45
Claire,B-PER,46
Claire,B-PER,47
Claire,B-PER,48
Claire,B-PER,48
Claire,B-PER,49
Claire,B-PER,49
Frank,B-PER,49
Frank,B-PER,50
Frank,B-PER,50
Claire,B-PER,50
Frank,B-PER,51
Claire,B-PER,51
Frank,B-PER,51
Frank,B-PER,51
Claire,B-PER,51
Jack Randall,B-PER,51
Frank,B-PER,52
Black,B-MISC,53
Jack Randall,I-PER,53
Jack Randall,B-PER,53
Frank,B-PER,54
Claire,B-PER,54
Jamie Fraser,B-PER,55
Jack Randall,B-PER,55
Jack Randall,B-PER,55
Frank,B-PER,55
Claire,B-PER,55
Frank,B-PER,55
Claire,B-PER,55
Frank,B-PER,55
Claire,B-PER,55
Frank,B-PER,55
Claire,B-PER,55
Culloden,B-PER,55
Claire,B-PER,55
Frank,B-PER,56
Claire,B-PER,56
Claire,B-PER,56
Claire,B-PER,56
Claire,B-PER,56
Claire,B-PER,56
Claire,B-PER,56
Frank,B-PER,56
Jamie,B-PER,57
Jamie,B-PER,57
Claire,B-PER,57
Frank,B-PER,57
Claire,B-PER,57
Frank,B-PER,57
Claire,B-PER,58
Frank,B-PER,58
Frank,B-PER,58
Frank,B-PER,58
Claire,B-PER,58
Frank,B-PER,58
Frank,B-PER,59
Frank,B-PER,59
Frank,B-PER,60
Frank,B-PER,60
Claire,B-PER,60
Jamie,B-PER,60
Jamie,B-PER,60
Claire,B-PER,60
Claire,B-PER,60
James Alexander Malcolm MacKenzie Fraser,B-PER,61
Claire,B-PER,61
Jamie,B-PER,61
Malcolm MacKenzie Fraser,B-PER,61
Claire,B-PER,61
Malcolm MacKenzie Fraser,B-PER,61
Claire,B-PER,61
Claire,B-PER,61
Malcolm MacKenzie Fraser,B-PER,61
Highland,B-MISC,61
Malcolm MacKenzie Fraser,B-PER,61
Culloden,B-LOC,61
Malcolm MacKenzie Fraser,B-PER,61
Claire,B-PER,61
Malcolm MacKenzie Fraser,B-PER,61
Claire,B-PER,61
Claire,B-PER,61
Malcolm MacKenzie Fraser,B-PER,61
Claire,B-PER,61
Jamie Fraser,B-PER,61
Frank,B-PER,62
Claire,B-PER,62
Cull,B-PER,62
##oden,I-MISC,62
Cullode,B-PER,63
Randall,B-PER,63
Randall,B-PER,63
Frank,B-PER,64
Frank,B-PER,64
Frank,B-PER,64
Claire,B-PER,64
Claire,B-PER,64
Claire,B-PER,64
Claire,B-PER,64
Jamie,B-PER,64
Claire,B-PER,64
Highland,B-MISC,64
Claire,B-PER,65
Frank,B-PER,65
Claire,B-PER,65
Frank,B-PER,65
Frank,B-PER,65
Claire,B-PER,65
Frank,B-PER,65
Claire,B-PER,66
Frank,B-PER,66
Frank,B-PER,66
Claire,B-PER,66
Frank,B-PER,66
Claire,B-PER,67
Frank,B-PER,67
Claire,B-PER,67
Claire,B-PER,67
Claire,B-PER,67
Roger,B-PER,68
Roger,B-PER,68
Claire,B-PER,68
Fiona,B-PER,69
Claire,B-PER,70
Claire,B-PER,70
Roger,B-PER,71
Roger,B-PER,71
Roger,B-PER,71
Roger,B-PER,71
Roger,B-PER,71
Roger,B-PER,71
Frank,B-PER,71
Claire,B-PER,71
Frank Claire,B-PER,71
Frank,B-PER,71
Frank,B-PER,71
Frank,B-PER,71
Claire,B-PER,71
Claire,B-PER,71
Frank,B-PER,71
Frank,B-PER,71
Frank,B-PER,71
Roger,B-PER,71
Roger,B-PER,71
Roger,B-PER,71
Roger,B-PER,71
Roger Roger,B-PER,71
Roger,B-PER,71
Roger Roger,B-PER,72
Roger,B-PER,72
Roger,B-PER,72
Lamb,B-PER,72
Frank,B-PER,72
Frank,B-PER,72
Frank,B-PER,72
Frank,B-PER,72
Frank,B-PER,73
Frank,B-PER,73
Frank,B-PER,73
Frank,B-PER,73
Claire,B-PER,74
Roger,B-PER,74
Roger,B-PER,74
Roger,B-PER,74
Roger,B-PER,74
Roger,B-PER,74
Claire,B-PER,74
Jamie,B-PER,74
Jamie,B-PER,74
Jamie,B-PER,74
Claire,B-PER,74
Jamie,B-PER,74
Jamie,B-PER,74
Jamie,B-PER,75
Claire,B-PER,75
Boston,B-LOC,75
Jamie,B-PER,75
